02ETC0027L|MATUTINO||42|0.268|0.39|0.341|0|0.39|0.488|0.098|0.024
02PBH0005L|MATUTINO||23|0|0.455|0.5|0.045|0.182|0.5|0.227|0.091
02PBH0012V|MATUTINO||77|0.039|0.143|0.688|0.13|0.039|0.145|0.184|0.632
02PBH0037D|MATUTINO||12|0|0|0.7|0.3|0.167|0.5|0.25|0.083
02PBH0049I|MATUTINO||9|0.167|0.333|0.5|0|0.667|0.333|0|0
02PBH0050Y|MATUTINO||16|0.143|0.071|0.714|0.071|0.188|0.25|0.188|0.375
02PBH0059P|MATUTINO||94|0.043|0.128|0.532|0.298|0.032|0.149|0.16|0.66
02PBH0087L|VESPERTINO||6|0.667|0.167|0.167|0|0.833|0.167|0|0
02PBH0114S|MATUTINO||27|0.444|0.407|0.148|0|0.815|0.185|0|0
02PBH0123Z|MATUTINO||28|0.13|0.261|0.565|0.043|0.154|0.423|0.154|0.269
02PBH0124Z|MATUTINO||46|0.133|0.533|0.333|0|0.543|0.37|0.043|0.043
02PBH0127W|MATUTINO||11|0.7|0.3|0|0|1|0|0|0
02PBH0128V|MATUTINO||17|0.353|0.353|0.294|0|0.375|0.5|0.125|0
02PBH3647Z|MATUTINO||31|0.033|0.3|0.633|0.033|0.167|0.333|0.333|0.167
02PCT0026S|MATUTINO||9|0.4|0.4|0.2|0|1|0|0|0
02PCT0043I|MATUTINO||27|0.333|0.375|0.292|0|0.538|0.308|0.154|0
02PCT0043I|VESPERTINO||8|0.667|0.167|0.167|0|0.875|0.125|0|0
02SBC2043D|MATUTINO||23|0.5|0.273|0.227|0|0.545|0.364|0.091|0
